Site,Date/Time,Temp (C),QC_flag
LiTN 3,5/5/13 23:31,11.5,
LiTN 3,5/6/13 0:31,11.5,
LiTN 3,5/6/13 1:31,11.5,
LiTN 3,5/6/13 2:31,11.5,
LiTN 3,5/6/13 3:31,11.5,
LiTN 3,5/6/13 4:31,11.5,
LiTN 3,5/6/13 5:31,11.5,
LiTN 3,5/6/13 6:31,11.5,
LiTN 3,5/6/13 7:31,11,
LiTN 3,5/6/13 8:31,11,
LiTN 3,5/6/13 9:31,11.5,
LiTN 3,5/6/13 10:31,11.5,
LiTN 3,5/6/13 11:31,11.5,
LiTN 3,5/6/13 12:31,12,
LiTN 3,5/6/13 13:31,12,
LiTN 3,5/6/13 14:31,12.5,
LiTN 3,5/6/13 15:31,12.5,
LiTN 3,5/6/13 16:31,12.5,
LiTN 3,5/6/13 17:31,12.5,
LiTN 3,5/6/13 18:31,12.5,
LiTN 3,5/6/13 19:31,12,
LiTN 3,5/6/13 20:31,12,
LiTN 3,5/6/13 21:31,12,
LiTN 3,5/6/13 22:31,12,
LiTN 3,5/6/13 23:31,11.5,
LiTN 3,5/7/13 0:31,11.5,
LiTN 3,5/7/13 1:31,11.5,
LiTN 3,5/7/13 2:31,11.5,
LiTN 3,5/7/13 3:31,11.5,
LiTN 3,5/7/13 4:31,11.5,
LiTN 3,5/7/13 5:31,11,
LiTN 3,5/7/13 6:31,11,
LiTN 3,5/7/13 7:31,11,
LiTN 3,5/7/13 8:31,11,
LiTN 3,5/7/13 9:31,11,
LiTN 3,5/7/13 10:31,11,
LiTN 3,5/7/13 11:31,11.5,
LiTN 3,5/7/13 12:31,11.5,
LiTN 3,5/7/13 13:31,12,
LiTN 3,5/7/13 14:31,12.5,
LiTN 3,5/7/13 15:31,12.5,
LiTN 3,5/7/13 16:31,13,
LiTN 3,5/7/13 17:31,13,
LiTN 3,5/7/13 18:31,13,
LiTN 3,5/7/13 19:31,12.5,
LiTN 3,5/7/13 20:31,12.5,
LiTN 3,5/7/13 21:31,12.5,
LiTN 3,5/7/13 22:31,12.5,
LiTN 3,5/7/13 23:31,12,
LiTN 3,5/8/13 0:31,12,
LiTN 3,5/8/13 1:31,12,
LiTN 3,5/8/13 2:31,12,
LiTN 3,5/8/13 3:31,12,
LiTN 3,5/8/13 4:31,12,
LiTN 3,5/8/13 5:31,12,
LiTN 3,5/8/13 6:31,12,
LiTN 3,5/8/13 7:31,12,
LiTN 3,5/8/13 8:31,12,
LiTN 3,5/8/13 9:31,12,
LiTN 3,5/8/13 10:31,12,
LiTN 3,5/8/13 11:31,12.5,
LiTN 3,5/8/13 12:31,13,
LiTN 3,5/8/13 13:31,13,
LiTN 3,5/8/13 14:31,13,
LiTN 3,5/8/13 15:31,13,
LiTN 3,5/8/13 16:31,13,
LiTN 3,5/8/13 17:31,13,
LiTN 3,5/8/13 18:31,13,
LiTN 3,5/8/13 19:31,13,
LiTN 3,5/8/13 20:31,13,
LiTN 3,5/8/13 21:31,12.5,
LiTN 3,5/8/13 22:31,12.5,
LiTN 3,5/8/13 23:31,12.5,
LiTN 3,5/9/13 0:31,12.5,
LiTN 3,5/9/13 1:31,12,
LiTN 3,5/9/13 2:31,12,
LiTN 3,5/9/13 3:31,12,
LiTN 3,5/9/13 4:31,12,
LiTN 3,5/9/13 5:31,12,
LiTN 3,5/9/13 6:31,12,
LiTN 3,5/9/13 7:31,12,
LiTN 3,5/9/13 8:31,12,
LiTN 3,5/9/13 9:31,12.5,
LiTN 3,5/9/13 10:31,12.5,
LiTN 3,5/9/13 11:31,13,
LiTN 3,5/9/13 12:31,13.5,
LiTN 3,5/9/13 13:31,14,
LiTN 3,5/9/13 14:31,14.5,
LiTN 3,5/9/13 15:31,15,
LiTN 3,5/9/13 16:31,15,
LiTN 3,5/9/13 17:31,15,
LiTN 3,5/9/13 18:31,15,
LiTN 3,5/9/13 19:31,15,
LiTN 3,5/9/13 20:31,14.5,
LiTN 3,5/9/13 21:31,14.5,
LiTN 3,5/9/13 22:31,14.5,
LiTN 3,5/9/13 23:31,14,
LiTN 3,5/10/13 0:31,14,
LiTN 3,5/10/13 1:31,13.5,
LiTN 3,5/10/13 2:31,13.5,
LiTN 3,5/10/13 3:31,13.5,
LiTN 3,5/10/13 4:31,13.5,
LiTN 3,5/10/13 5:31,13,
LiTN 3,5/10/13 6:31,13,
LiTN 3,5/10/13 7:31,13,
LiTN 3,5/10/13 8:31,13,
LiTN 3,5/10/13 9:31,13.5,
LiTN 3,5/10/13 10:31,14,
LiTN 3,5/10/13 11:31,14,
LiTN 3,5/10/13 12:31,14.5,
LiTN 3,5/10/13 13:31,15,
LiTN 3,5/10/13 14:31,15,
LiTN 3,5/10/13 15:31,15,
LiTN 3,5/10/13 16:31,15,
LiTN 3,5/10/13 17:31,15,
LiTN 3,5/10/13 18:31,14.5,
LiTN 3,5/10/13 19:31,14.5,
LiTN 3,5/10/13 20:31,14.5,
LiTN 3,5/10/13 21:31,14.5,
LiTN 3,5/10/13 22:31,14.5,
LiTN 3,5/10/13 23:31,14.5,
LiTN 3,5/11/13 0:31,14,
LiTN 3,5/11/13 1:31,14,
LiTN 3,5/11/13 2:31,14,
LiTN 3,5/11/13 3:31,13.5,
LiTN 3,5/11/13 4:31,13.5,
LiTN 3,5/11/13 5:31,13.5,
LiTN 3,5/11/13 6:31,13.5,
LiTN 3,5/11/13 7:31,13.5,
LiTN 3,5/11/13 8:31,13.5,
LiTN 3,5/11/13 9:31,14,
LiTN 3,5/11/13 10:31,14,
LiTN 3,5/11/13 11:31,14,
LiTN 3,5/11/13 12:31,14.5,
LiTN 3,5/11/13 13:31,15,
LiTN 3,5/11/13 14:31,15.5,
LiTN 3,5/11/13 15:31,15.5,
LiTN 3,5/11/13 16:31,15.5,
LiTN 3,5/11/13 17:31,15.5,
LiTN 3,5/11/13 18:31,15,
LiTN 3,5/11/13 19:31,15,
LiTN 3,5/11/13 20:31,15,
LiTN 3,5/11/13 21:31,15,
LiTN 3,5/11/13 22:31,15,
LiTN 3,5/11/13 23:31,14.5,
LiTN 3,5/12/13 0:31,14.5,
LiTN 3,5/12/13 1:31,14.5,
LiTN 3,5/12/13 2:31,14,
LiTN 3,5/12/13 3:31,14,
LiTN 3,5/12/13 4:31,13.5,
LiTN 3,5/12/13 5:31,13.5,
LiTN 3,5/12/13 6:31,13.5,
LiTN 3,5/12/13 7:31,13.5,
LiTN 3,5/12/13 8:31,13.5,
LiTN 3,5/12/13 9:31,13.5,
LiTN 3,5/12/13 10:31,14,
LiTN 3,5/12/13 11:31,14.5,
LiTN 3,5/12/13 12:31,15,
LiTN 3,5/12/13 13:31,15.5,
LiTN 3,5/12/13 14:31,15.5,
LiTN 3,5/12/13 15:31,16,
LiTN 3,5/12/13 16:31,16,
LiTN 3,5/12/13 17:31,16,
LiTN 3,5/12/13 18:31,15.5,
LiTN 3,5/12/13 19:31,15.5,
LiTN 3,5/12/13 20:31,15,
LiTN 3,5/12/13 21:31,15,
LiTN 3,5/12/13 22:31,14.5,
LiTN 3,5/12/13 23:31,14,
LiTN 3,5/13/13 0:31,14,
LiTN 3,5/13/13 1:31,13.5,
LiTN 3,5/13/13 2:31,13,
LiTN 3,5/13/13 3:31,13,
LiTN 3,5/13/13 4:31,12.5,
LiTN 3,5/13/13 5:31,12.5,
LiTN 3,5/13/13 6:31,12,
LiTN 3,5/13/13 7:31,12,
LiTN 3,5/13/13 8:31,12,
LiTN 3,5/13/13 9:31,12,
LiTN 3,5/13/13 10:31,12.5,
LiTN 3,5/13/13 11:31,13.5,
LiTN 3,5/13/13 12:31,14,
LiTN 3,5/13/13 13:31,14.5,
LiTN 3,5/13/13 14:31,15,
LiTN 3,5/13/13 15:31,15,
LiTN 3,5/13/13 16:31,15,
LiTN 3,5/13/13 17:31,15,
LiTN 3,5/13/13 18:31,15,
LiTN 3,5/13/13 19:31,14.5,
LiTN 3,5/13/13 20:31,14.5,
LiTN 3,5/13/13 21:31,14,
LiTN 3,5/13/13 22:31,13.5,
LiTN 3,5/13/13 23:31,13.5,
LiTN 3,5/14/13 0:31,13,
LiTN 3,5/14/13 1:31,12.5,
LiTN 3,5/14/13 2:31,12.5,
LiTN 3,5/14/13 3:31,12,
LiTN 3,5/14/13 4:31,11.5,
LiTN 3,5/14/13 5:31,11.5,
LiTN 3,5/14/13 6:31,11,
LiTN 3,5/14/13 7:31,11,
LiTN 3,5/14/13 8:31,11,
LiTN 3,5/14/13 9:31,11,
LiTN 3,5/14/13 10:31,11.5,
LiTN 3,5/14/13 11:31,12.5,
LiTN 3,5/14/13 12:31,13,
LiTN 3,5/14/13 13:31,14,
LiTN 3,5/14/13 14:31,14.5,
LiTN 3,5/14/13 15:31,15,
LiTN 3,5/14/13 16:31,15,
LiTN 3,5/14/13 17:31,15.5,
LiTN 3,5/14/13 18:31,15.5,
LiTN 3,5/14/13 19:31,15.5,
LiTN 3,5/14/13 20:31,15,
LiTN 3,5/14/13 21:31,15,
LiTN 3,5/14/13 22:31,14.5,
LiTN 3,5/14/13 23:31,14,
LiTN 3,5/15/13 0:31,14,
LiTN 3,5/15/13 1:31,13.5,
LiTN 3,5/15/13 2:31,13.5,
LiTN 3,5/15/13 3:31,13,
LiTN 3,5/15/13 4:31,13,
LiTN 3,5/15/13 5:31,12.5,
LiTN 3,5/15/13 6:31,12.5,
LiTN 3,5/15/13 7:31,12,
LiTN 3,5/15/13 8:31,12,
LiTN 3,5/15/13 9:31,12.5,
LiTN 3,5/15/13 10:31,13,
LiTN 3,5/15/13 11:31,13.5,
LiTN 3,5/15/13 12:31,14.5,
LiTN 3,5/15/13 13:31,15.5,
LiTN 3,5/15/13 14:31,16,
LiTN 3,5/15/13 15:31,16.5,
LiTN 3,5/15/13 16:31,17,
LiTN 3,5/15/13 17:31,17,
LiTN 3,5/15/13 18:31,17,
LiTN 3,5/15/13 19:31,17,
LiTN 3,5/15/13 20:31,17,
LiTN 3,5/15/13 21:31,16.5,
LiTN 3,5/15/13 22:31,16.5,
LiTN 3,5/15/13 23:31,16,
LiTN 3,5/16/13 0:31,16,
LiTN 3,5/16/13 1:31,15.5,
LiTN 3,5/16/13 2:31,15,
LiTN 3,5/16/13 3:31,15,
LiTN 3,5/16/13 4:31,14.5,
LiTN 3,5/16/13 5:31,14.5,
LiTN 3,5/16/13 6:31,14,
LiTN 3,5/16/13 7:31,14,
LiTN 3,5/16/13 8:31,14,
LiTN 3,5/16/13 9:31,14,
LiTN 3,5/16/13 10:31,14.5,
LiTN 3,5/16/13 11:31,15,
LiTN 3,5/16/13 12:31,15,
LiTN 3,5/16/13 13:31,15.5,
LiTN 3,5/16/13 14:31,16,
LiTN 3,5/16/13 15:31,16.5,
LiTN 3,5/16/13 16:31,17,
LiTN 3,5/16/13 17:31,17.5,
LiTN 3,5/16/13 18:31,17.5,
LiTN 3,5/16/13 19:31,17.5,
LiTN 3,5/16/13 20:31,17.5,
LiTN 3,5/16/13 21:31,17,
LiTN 3,5/16/13 22:31,17,
LiTN 3,5/16/13 23:31,16.5,
LiTN 3,5/17/13 0:31,16.5,
LiTN 3,5/17/13 1:31,16,
LiTN 3,5/17/13 2:31,16,
LiTN 3,5/17/13 3:31,15.5,
LiTN 3,5/17/13 4:31,15,
LiTN 3,5/17/13 5:31,15,
LiTN 3,5/17/13 6:31,15,
LiTN 3,5/17/13 7:31,14.5,
LiTN 3,5/17/13 8:31,14.5,
LiTN 3,5/17/13 9:31,14.5,
LiTN 3,5/17/13 10:31,15,
LiTN 3,5/17/13 11:31,15.5,
LiTN 3,5/17/13 12:31,16,
LiTN 3,5/17/13 13:31,16,
LiTN 3,5/17/13 14:31,16.5,
LiTN 3,5/17/13 15:31,16.5,
LiTN 3,5/17/13 16:31,17,
LiTN 3,5/17/13 17:31,17,
LiTN 3,5/17/13 18:31,17,
LiTN 3,5/17/13 19:31,17,
LiTN 3,5/17/13 20:31,17.5,
LiTN 3,5/17/13 21:31,17,
LiTN 3,5/17/13 22:31,17,
LiTN 3,5/17/13 23:31,17,
LiTN 3,5/18/13 0:31,16.5,
LiTN 3,5/18/13 1:31,16.5,
LiTN 3,5/18/13 2:31,16.5,
LiTN 3,5/18/13 3:31,16,
LiTN 3,5/18/13 4:31,16,
LiTN 3,5/18/13 5:31,15.5,
LiTN 3,5/18/13 6:31,15.5,
LiTN 3,5/18/13 7:31,15.5,
LiTN 3,5/18/13 8:31,15.5,
LiTN 3,5/18/13 9:31,15,
LiTN 3,5/18/13 10:31,15,
LiTN 3,5/18/13 11:31,15.5,
LiTN 3,5/18/13 12:31,16,
LiTN 3,5/18/13 13:31,16,
LiTN 3,5/18/13 14:31,16,
LiTN 3,5/18/13 15:31,16.5,
LiTN 3,5/18/13 16:31,16.5,
LiTN 3,5/18/13 17:31,17,
LiTN 3,5/18/13 18:31,17,
LiTN 3,5/18/13 19:31,17,
LiTN 3,5/18/13 20:31,16.5,
LiTN 3,5/18/13 21:31,16.5,
LiTN 3,5/18/13 22:31,16.5,
LiTN 3,5/18/13 23:31,16,
LiTN 3,5/19/13 0:31,16,
LiTN 3,5/19/13 1:31,16,
LiTN 3,5/19/13 2:31,16,
LiTN 3,5/19/13 3:31,15.5,
LiTN 3,5/19/13 4:31,15.5,
LiTN 3,5/19/13 5:31,15.5,
LiTN 3,5/19/13 6:31,15.5,
LiTN 3,5/19/13 7:31,15.5,
LiTN 3,5/19/13 8:31,15.5,
LiTN 3,5/19/13 9:31,15.5,
LiTN 3,5/19/13 10:31,15.5,
LiTN 3,5/19/13 11:31,16,
LiTN 3,5/19/13 12:31,16.5,
LiTN 3,5/19/13 13:31,16.5,
LiTN 3,5/19/13 14:31,16.5,
LiTN 3,5/19/13 15:31,16.5,
LiTN 3,5/19/13 16:31,16.5,
LiTN 3,5/19/13 17:31,16.5,
LiTN 3,5/19/13 18:31,16.5,
LiTN 3,5/19/13 19:31,16.5,
LiTN 3,5/19/13 20:31,16.5,
LiTN 3,5/19/13 21:31,16.5,
LiTN 3,5/19/13 22:31,16,
LiTN 3,5/19/13 23:31,16,
LiTN 3,5/20/13 0:31,16,
LiTN 3,5/20/13 1:31,15.5,
LiTN 3,5/20/13 2:31,15.5,
LiTN 3,5/20/13 3:31,15.5,
LiTN 3,5/20/13 4:31,15.5,
LiTN 3,5/20/13 5:31,15.5,
LiTN 3,5/20/13 6:31,15,
LiTN 3,5/20/13 7:31,15,
LiTN 3,5/20/13 8:31,15.5,
LiTN 3,5/20/13 9:31,15.5,
LiTN 3,5/20/13 10:31,15.5,
LiTN 3,5/20/13 11:31,16,
LiTN 3,5/20/13 12:31,17,
LiTN 3,5/20/13 13:31,17.5,
LiTN 3,5/20/13 14:31,18.5,
LiTN 3,5/20/13 15:31,19,
LiTN 3,5/20/13 16:31,19,
LiTN 3,5/20/13 17:31,19,
LiTN 3,5/20/13 18:31,19,
LiTN 3,5/20/13 19:31,19,
LiTN 3,5/20/13 20:31,18.5,
LiTN 3,5/20/13 21:31,18.5,
LiTN 3,5/20/13 22:31,18.5,
LiTN 3,5/20/13 23:31,18,
LiTN 3,5/21/13 0:31,18,
LiTN 3,5/21/13 1:31,17.5,
LiTN 3,5/21/13 2:31,17.5,
LiTN 3,5/21/13 3:31,17,
LiTN 3,5/21/13 4:31,17,
LiTN 3,5/21/13 5:31,17,
LiTN 3,5/21/13 6:31,16.5,
LiTN 3,5/21/13 7:31,16.5,
LiTN 3,5/21/13 8:31,16.5,
LiTN 3,5/21/13 9:31,16.5,
LiTN 3,5/21/13 10:31,17,
LiTN 3,5/21/13 11:31,17.5,
LiTN 3,5/21/13 12:31,18.5,
LiTN 3,5/21/13 13:31,19,
LiTN 3,5/21/13 14:31,19.5,
LiTN 3,5/21/13 15:31,19.5,
LiTN 3,5/21/13 16:31,20,
LiTN 3,5/21/13 17:31,20.5,
LiTN 3,5/21/13 18:31,20.5,
LiTN 3,5/21/13 19:31,20,
LiTN 3,5/21/13 20:31,20,
LiTN 3,5/21/13 21:31,19.5,
LiTN 3,5/21/13 22:31,19,
LiTN 3,5/21/13 23:31,19,
LiTN 3,5/22/13 0:31,19,
LiTN 3,5/22/13 1:31,18.5,
LiTN 3,5/22/13 2:31,18,
LiTN 3,5/22/13 3:31,18,
LiTN 3,5/22/13 4:31,18,
LiTN 3,5/22/13 5:31,17.5,
LiTN 3,5/22/13 6:31,17.5,
LiTN 3,5/22/13 7:31,17.5,
LiTN 3,5/22/13 8:31,17,
LiTN 3,5/22/13 9:31,17.5,
LiTN 3,5/22/13 10:31,17.5,
LiTN 3,5/22/13 11:31,18,
LiTN 3,5/22/13 12:31,19,
LiTN 3,5/22/13 13:31,19.5,
LiTN 3,5/22/13 14:31,20,
LiTN 3,5/22/13 15:31,20,
LiTN 3,5/22/13 16:31,20,
LiTN 3,5/22/13 17:31,20,
LiTN 3,5/22/13 18:31,20,
LiTN 3,5/22/13 19:31,19.5,
LiTN 3,5/22/13 20:31,19.5,
LiTN 3,5/22/13 21:31,19,
LiTN 3,5/22/13 22:31,18.5,
LiTN 3,5/22/13 23:31,18.5,
LiTN 3,5/23/13 0:31,18,
LiTN 3,5/23/13 1:31,17.5,
LiTN 3,5/23/13 2:31,17.5,
LiTN 3,5/23/13 3:31,17.5,
LiTN 3,5/23/13 4:31,17,
LiTN 3,5/23/13 5:31,17,
LiTN 3,5/23/13 6:31,17,
LiTN 3,5/23/13 7:31,16.5,
LiTN 3,5/23/13 8:31,16.5,
LiTN 3,5/23/13 9:31,17,
LiTN 3,5/23/13 10:31,17.5,
LiTN 3,5/23/13 11:31,18,
LiTN 3,5/23/13 12:31,18.5,
LiTN 3,5/23/13 13:31,19,
LiTN 3,5/23/13 14:31,19.5,
LiTN 3,5/23/13 15:31,20,
LiTN 3,5/23/13 16:31,20,
LiTN 3,5/23/13 17:31,20,
LiTN 3,5/23/13 18:31,19.5,
LiTN 3,5/23/13 19:31,19.5,
LiTN 3,5/23/13 20:31,19,
LiTN 3,5/23/13 21:31,18.5,
LiTN 3,5/23/13 22:31,18.5,
LiTN 3,5/23/13 23:31,18,
LiTN 3,5/24/13 0:31,18,
LiTN 3,5/24/13 1:31,17.5,
LiTN 3,5/24/13 2:31,17.5,
LiTN 3,5/24/13 3:31,17,
LiTN 3,5/24/13 4:31,17,
LiTN 3,5/24/13 5:31,17,
LiTN 3,5/24/13 6:31,16.5,
LiTN 3,5/24/13 7:31,16.5,
LiTN 3,5/24/13 8:31,16.5,
LiTN 3,5/24/13 9:31,16.5,
LiTN 3,5/24/13 10:31,16.5,
LiTN 3,5/24/13 11:31,17,
LiTN 3,5/24/13 12:31,17.5,
LiTN 3,5/24/13 13:31,18,
LiTN 3,5/24/13 14:31,18.5,
LiTN 3,5/24/13 15:31,19,
LiTN 3,5/24/13 16:31,19,
LiTN 3,5/24/13 17:31,19,
LiTN 3,5/24/13 18:31,19,
LiTN 3,5/24/13 19:31,18.5,
LiTN 3,5/24/13 20:31,18,
LiTN 3,5/24/13 21:31,17.5,
LiTN 3,5/24/13 22:31,17.5,
LiTN 3,5/24/13 23:31,17.5,
LiTN 3,5/25/13 0:31,17,
LiTN 3,5/25/13 1:31,16.5,
LiTN 3,5/25/13 2:31,16.5,
LiTN 3,5/25/13 3:31,16,
LiTN 3,5/25/13 4:31,15.5,
LiTN 3,5/25/13 5:31,15.5,
LiTN 3,5/25/13 6:31,15,
LiTN 3,5/25/13 7:31,14.5,
LiTN 3,5/25/13 8:31,14.5,
LiTN 3,5/25/13 9:31,14.5,
LiTN 3,5/25/13 10:31,15,
LiTN 3,5/25/13 11:31,16,
LiTN 3,5/25/13 12:31,16.5,
LiTN 3,5/25/13 13:31,17,
LiTN 3,5/25/13 14:31,18,
LiTN 3,5/25/13 15:31,18,
LiTN 3,5/25/13 16:31,18.5,
LiTN 3,5/25/13 17:31,18.5,
LiTN 3,5/25/13 18:31,18.5,
LiTN 3,5/25/13 19:31,18,
LiTN 3,5/25/13 20:31,18,
LiTN 3,5/25/13 21:31,17.5,
LiTN 3,5/25/13 22:31,17,
LiTN 3,5/25/13 23:31,17,
LiTN 3,5/26/13 0:31,16.5,
LiTN 3,5/26/13 1:31,16.5,
LiTN 3,5/26/13 2:31,16,
LiTN 3,5/26/13 3:31,15.5,
LiTN 3,5/26/13 4:31,15,
LiTN 3,5/26/13 5:31,15,
LiTN 3,5/26/13 6:31,14.5,
LiTN 3,5/26/13 7:31,14,
LiTN 3,5/26/13 8:31,14,
LiTN 3,5/26/13 9:31,14,
LiTN 3,5/26/13 10:31,14,
LiTN 3,5/26/13 11:31,14,
LiTN 3,5/26/13 12:31,14,
LiTN 3,5/26/13 13:31,15,
LiTN 3,5/26/13 14:31,15.5,
LiTN 3,5/26/13 15:31,16.5,
LiTN 3,5/26/13 16:31,17,
LiTN 3,5/26/13 17:31,17,
LiTN 3,5/26/13 18:31,17,
LiTN 3,5/26/13 19:31,17,
LiTN 3,5/26/13 20:31,17,
LiTN 3,5/26/13 21:31,16.5,
LiTN 3,5/26/13 22:31,16.5,
LiTN 3,5/26/13 23:31,16,
LiTN 3,5/27/13 0:31,16,
LiTN 3,5/27/13 1:31,15.5,
LiTN 3,5/27/13 2:31,15.5,
LiTN 3,5/27/13 3:31,15,
LiTN 3,5/27/13 4:31,15,
LiTN 3,5/27/13 5:31,14.5,
LiTN 3,5/27/13 6:31,14.5,
LiTN 3,5/27/13 7:31,14,
LiTN 3,5/27/13 8:31,14,
LiTN 3,5/27/13 9:31,14,
LiTN 3,5/27/13 10:31,14.5,
LiTN 3,5/27/13 11:31,15.5,
LiTN 3,5/27/13 12:31,16,
LiTN 3,5/27/13 13:31,16.5,
LiTN 3,5/27/13 14:31,17.5,
LiTN 3,5/27/13 15:31,17.5,
LiTN 3,5/27/13 16:31,17.5,
LiTN 3,5/27/13 17:31,18,
LiTN 3,5/27/13 18:31,18,
LiTN 3,5/27/13 19:31,17.5,
LiTN 3,5/27/13 20:31,17.5,
LiTN 3,5/27/13 21:31,17.5,
LiTN 3,5/27/13 22:31,17,
LiTN 3,5/27/13 23:31,17,
LiTN 3,5/28/13 0:31,17,
LiTN 3,5/28/13 1:31,17,
LiTN 3,5/28/13 2:31,16.5,
LiTN 3,5/28/13 3:31,16.5,
LiTN 3,5/28/13 4:31,16.5,
LiTN 3,5/28/13 5:31,16,
LiTN 3,5/28/13 6:31,16,
LiTN 3,5/28/13 7:31,15.5,
LiTN 3,5/28/13 8:31,15.5,
LiTN 3,5/28/13 9:31,15.5,
LiTN 3,5/28/13 10:31,16,
LiTN 3,5/28/13 11:31,16.5,
LiTN 3,5/28/13 13:23,17.5,
LiTN 3,5/28/13 14:23,17.5,
LiTN 3,5/28/13 15:23,18.5,
LiTN 3,5/28/13 16:23,19,
LiTN 3,5/28/13 17:23,19.5,
LiTN 3,5/28/13 18:23,19.5,
LiTN 3,5/28/13 19:23,19.5,
LiTN 3,5/28/13 20:23,19,
LiTN 3,5/28/13 21:23,19,
LiTN 3,5/28/13 22:23,19,
LiTN 3,5/28/13 23:23,18.5,
LiTN 3,5/29/13 0:23,18.5,
LiTN 3,5/29/13 1:23,18.5,
LiTN 3,5/29/13 2:23,18,
LiTN 3,5/29/13 3:23,18,
LiTN 3,5/29/13 4:23,17.5,
LiTN 3,5/29/13 5:23,17.5,
LiTN 3,5/29/13 6:23,17,
LiTN 3,5/29/13 7:23,17,
LiTN 3,5/29/13 8:23,16.5,
LiTN 3,5/29/13 9:23,17,
LiTN 3,5/29/13 10:23,17,
LiTN 3,5/29/13 11:23,18,
LiTN 3,5/29/13 12:23,18.5,
LiTN 3,5/29/13 13:23,19,
LiTN 3,5/29/13 14:23,20,
LiTN 3,5/29/13 15:23,20.5,
LiTN 3,5/29/13 16:23,20.5,
LiTN 3,5/29/13 17:23,20.5,
LiTN 3,5/29/13 18:23,21,
LiTN 3,5/29/13 19:23,20.5,
LiTN 3,5/29/13 20:23,20.5,
LiTN 3,5/29/13 21:23,20,
LiTN 3,5/29/13 22:23,20,
LiTN 3,5/29/13 23:23,20,
LiTN 3,5/30/13 0:23,19.5,
LiTN 3,5/30/13 1:23,19.5,
LiTN 3,5/30/13 2:23,19.5,
LiTN 3,5/30/13 3:23,19,
LiTN 3,5/30/13 4:23,18.5,
LiTN 3,5/30/13 5:23,18.5,
LiTN 3,5/30/13 6:23,18,
LiTN 3,5/30/13 7:23,18,
LiTN 3,5/30/13 8:23,17.5,
LiTN 3,5/30/13 9:23,18,
LiTN 3,5/30/13 10:23,18,
LiTN 3,5/30/13 11:23,18.5,
LiTN 3,5/30/13 12:23,19.5,
LiTN 3,5/30/13 13:23,20,
LiTN 3,5/30/13 14:23,20,
LiTN 3,5/30/13 15:23,21,
LiTN 3,5/30/13 16:23,21.5,
LiTN 3,5/30/13 17:23,21.5,
LiTN 3,5/30/13 18:23,21.5,
LiTN 3,5/30/13 19:23,21,
LiTN 3,5/30/13 20:23,21,
LiTN 3,5/30/13 21:23,20.5,
LiTN 3,5/30/13 22:23,20.5,
LiTN 3,5/30/13 23:23,20.5,
LiTN 3,5/31/13 0:23,20,
LiTN 3,5/31/13 1:23,20,
LiTN 3,5/31/13 2:23,20,
LiTN 3,5/31/13 3:23,19.5,
LiTN 3,5/31/13 4:23,19.5,
LiTN 3,5/31/13 5:23,19,
LiTN 3,5/31/13 6:23,19,
LiTN 3,5/31/13 7:23,18.5,
LiTN 3,5/31/13 8:23,18.5,
LiTN 3,5/31/13 9:23,18.5,
LiTN 3,5/31/13 10:23,19,
LiTN 3,5/31/13 11:23,19,
LiTN 3,5/31/13 12:23,20,
LiTN 3,5/31/13 13:23,20.5,
LiTN 3,5/31/13 14:23,21,
LiTN 3,5/31/13 15:23,21.5,
LiTN 3,5/31/13 16:23,21.5,
LiTN 3,5/31/13 17:23,21.5,
LiTN 3,5/31/13 18:23,21.5,
LiTN 3,5/31/13 19:23,21.5,
LiTN 3,5/31/13 20:23,21,
LiTN 3,5/31/13 21:23,21,
LiTN 3,5/31/13 22:23,21,
LiTN 3,5/31/13 23:23,20.5,
LiTN 3,6/1/13 0:23,20.5,
LiTN 3,6/1/13 1:23,20.5,
LiTN 3,6/1/13 2:23,20,
LiTN 3,6/1/13 3:23,20,
LiTN 3,6/1/13 4:23,20,
LiTN 3,6/1/13 5:23,19.5,
LiTN 3,6/1/13 6:23,19.5,
LiTN 3,6/1/13 7:23,19.5,
LiTN 3,6/1/13 8:23,19,
LiTN 3,6/1/13 9:23,19.5,
LiTN 3,6/1/13 10:23,19.5,
LiTN 3,6/1/13 11:23,20,
LiTN 3,6/1/13 12:23,21,
LiTN 3,6/1/13 13:23,21.5,
LiTN 3,6/1/13 14:23,22,
LiTN 3,6/1/13 15:23,21.5,
LiTN 3,6/1/13 16:23,22,
LiTN 3,6/1/13 17:23,22,
LiTN 3,6/1/13 18:23,22,
LiTN 3,6/1/13 19:23,21.5,
LiTN 3,6/1/13 20:23,21.5,
LiTN 3,6/1/13 21:23,21,
LiTN 3,6/1/13 22:23,21,
LiTN 3,6/1/13 23:23,21,
LiTN 3,6/2/13 0:23,21,
LiTN 3,6/2/13 1:23,21,
LiTN 3,6/2/13 2:23,21,
LiTN 3,6/2/13 3:23,20.5,
LiTN 3,6/2/13 4:23,20.5,
LiTN 3,6/2/13 5:23,20.5,
LiTN 3,6/2/13 6:23,20,
LiTN 3,6/2/13 7:23,20,
LiTN 3,6/2/13 8:23,20,
LiTN 3,6/2/13 9:23,19.5,
LiTN 3,6/2/13 10:23,19.5,
LiTN 3,6/2/13 11:23,19,
LiTN 3,6/2/13 12:23,19,
LiTN 3,6/2/13 13:23,19,
LiTN 3,6/2/13 14:23,19.5,
LiTN 3,6/2/13 15:23,19.5,
LiTN 3,6/2/13 16:23,19.5,
LiTN 3,6/2/13 17:23,19.5,
